"","from","to","ver[el[, 1], ]","ver2[el[, 2], ]"
"413",292,786,"9606.ENSP00000287169","9606.ENSP00000215832"
"414",292,774,"9606.ENSP00000287169","9606.ENSP00000256078"
"415",292,758,"9606.ENSP00000287169","9606.ENSP00000283131"
"416",292,750,"9606.ENSP00000287169","9606.ENSP00000302486"
"417",292,736,"9606.ENSP00000287169","9606.ENSP00000323421"
"418",292,729,"9606.ENSP00000287169","9606.ENSP00000343535"
"419",292,708,"9606.ENSP00000287169","9606.ENSP00000358548"
"420",292,699,"9606.ENSP00000287169","9606.ENSP00000362680"
"421",292,691,"9606.ENSP00000287169","9606.ENSP00000373340"
"422",292,667,"9606.ENSP00000287169","9606.ENSP00000407586"
"423",292,665,"9606.ENSP00000287169","9606.ENSP00000410769"
"424",292,661,"9606.ENSP00000287169","9606.ENSP00000416534"
"425",292,592,"9606.ENSP00000287169","9606.ENSP00000300289"
"426",292,522,"9606.ENSP00000287169","9606.ENSP00000286398"
"427",292,519,"9606.ENSP00000287169","9606.ENSP00000294742"
"428",292,494,"9606.ENSP00000287169","9606.ENSP00000358417"
"429",292,443,"9606.ENSP00000287169","9606.ENSP00000342778"
"430",292,426,"9606.ENSP00000287169","9606.ENSP00000382428"
"431",292,413,"9606.ENSP00000287169","9606.ENSP00000482835"
"432",292,389,"9606.ENSP00000287169","9606.ENSP00000307940"
"433",292,349,"9606.ENSP00000287169","9606.ENSP00000480150"
"434",292,340,"9606.ENSP00000287169","9606.ENSP00000380557"
"435",292,315,"9606.ENSP00000287169","9606.ENSP00000346120"
"436",241,321,"9606.ENSP00000470142","9606.ENSP00000466967"
"437",241,292,"9606.ENSP00000470142","9606.ENSP00000287169"
"438",239,2888,"9606.ENSP00000430432","9606.ENSP00000216267"
"439",239,2887,"9606.ENSP00000430432","9606.ENSP00000219069"
"440",239,2886,"9606.ENSP00000430432","9606.ENSP00000219905"
"441",239,2885,"9606.ENSP00000430432","9606.ENSP00000233638"
"442",239,2884,"9606.ENSP00000430432","9606.ENSP00000234420"
"443",239,2883,"9606.ENSP00000430432","9606.ENSP00000240423"
"444",239,2882,"9606.ENSP00000430432","9606.ENSP00000250003"
"445",239,2881,"9606.ENSP00000430432","9606.ENSP00000254286"
"446",239,2880,"9606.ENSP00000430432","9606.ENSP00000261973"
"447",239,2879,"9606.ENSP00000430432","9606.ENSP00000262878"
"448",239,2878,"9606.ENSP00000430432","9606.ENSP00000263277"
"449",239,2877,"9606.ENSP00000430432","9606.ENSP00000264161"
"450",239,2876,"9606.ENSP00000430432","9606.ENSP00000264414"
"451",239,2875,"9606.ENSP00000430432","9606.ENSP00000265709"
"452",239,2874,"9606.ENSP00000430432","9606.ENSP00000278671"
"453",239,2873,"9606.ENSP00000430432","9606.ENSP00000280377"
"454",239,2872,"9606.ENSP00000430432","9606.ENSP00000280772"
"455",239,2871,"9606.ENSP00000430432","9606.ENSP00000282388"
"456",239,2870,"9606.ENSP00000430432","9606.ENSP00000283243"
"457",239,2869,"9606.ENSP00000430432","9606.ENSP00000288071"
"458",239,2868,"9606.ENSP00000430432","9606.ENSP00000296526"
"459",239,2867,"9606.ENSP00000430432","9606.ENSP00000296543"
"460",239,2866,"9606.ENSP00000430432","9606.ENSP00000296785"
"461",239,2865,"9606.ENSP00000430432","9606.ENSP00000300896"
"462",239,2864,"9606.ENSP00000430432","9606.ENSP00000301945"
"463",239,2863,"9606.ENSP00000430432","9606.ENSP00000305416"
"464",239,2862,"9606.ENSP00000430432","9606.ENSP00000307260"
"465",239,2861,"9606.ENSP00000430432","9606.ENSP00000307567"
"466",239,2860,"9606.ENSP00000430432","9606.ENSP00000309555"
"467",239,2859,"9606.ENSP00000430432","9606.ENSP00000316176"
"468",239,2858,"9606.ENSP00000430432","9606.ENSP00000319141"
"469",239,2857,"9606.ENSP00000430432","9606.ENSP00000320663"
"470",239,2856,"9606.ENSP00000430432","9606.ENSP00000328773"
"471",239,2855,"9606.ENSP00000430432","9606.ENSP00000329357"
"472",239,2854,"9606.ENSP00000430432","9606.ENSP00000330074"
"473",239,2853,"9606.ENSP00000430432","9606.ENSP00000337340"
"474",239,2852,"9606.ENSP00000430432","9606.ENSP00000338629"
"475",239,2851,"9606.ENSP00000430432","9606.ENSP00000340989"
"476",239,2850,"9606.ENSP00000430432","9606.ENSP00000347184"
"477",239,2849,"9606.ENSP00000430432","9606.ENSP00000349508"
"478",239,2848,"9606.ENSP00000430432","9606.ENSP00000350267"
"479",239,2847,"9606.ENSP00000430432","9606.ENSP00000354206"
"480",239,2846,"9606.ENSP00000430432","9606.ENSP00000354720"
"481",239,2845,"9606.ENSP00000430432","9606.ENSP00000354878"
"482",239,2844,"9606.ENSP00000430432","9606.ENSP00000355889"
"483",239,2843,"9606.ENSP00000430432","9606.ENSP00000358770"
"484",239,2842,"9606.ENSP00000430432","9606.ENSP00000358867"
"485",239,2841,"9606.ENSP00000430432","9606.ENSP00000359042"
"486",239,2840,"9606.ENSP00000430432","9606.ENSP00000361653"
"487",239,2839,"9606.ENSP00000430432","9606.ENSP00000369915"
"488",239,2838,"9606.ENSP00000430432","9606.ENSP00000370517"
"489",239,2837,"9606.ENSP00000430432","9606.ENSP00000377954"
"490",239,2836,"9606.ENSP00000430432","9606.ENSP00000378769"
"491",239,2835,"9606.ENSP00000430432","9606.ENSP00000379157"
"492",239,2834,"9606.ENSP00000430432","9606.ENSP00000381984"
"493",239,2833,"9606.ENSP00000430432","9606.ENSP00000381992"
"494",239,2832,"9606.ENSP00000430432","9606.ENSP00000383118"
"495",239,2831,"9606.ENSP00000430432","9606.ENSP00000389168"
"496",239,2830,"9606.ENSP00000430432","9606.ENSP00000399888"
"497",239,2829,"9606.ENSP00000430432","9606.ENSP00000410452"
"498",239,2828,"9606.ENSP00000430432","9606.ENSP00000417864"
"499",239,2827,"9606.ENSP00000430432","9606.ENSP00000428924"
"500",239,2826,"9606.ENSP00000430432","9606.ENSP00000428994"
"501",239,2825,"9606.ENSP00000430432","9606.ENSP00000442308"
"502",239,2824,"9606.ENSP00000430432","9606.ENSP00000442788"
"503",239,2823,"9606.ENSP00000430432","9606.ENSP00000452123"
"504",239,2822,"9606.ENSP00000430432","9606.ENSP00000460348"
"505",239,2821,"9606.ENSP00000430432","9606.ENSP00000468500"
"506",239,2820,"9606.ENSP00000430432","9606.ENSP00000479153"
"507",239,2819,"9606.ENSP00000430432","9606.ENSP00000479636"
"508",239,2818,"9606.ENSP00000430432","9606.ENSP00000479861"
"509",239,2764,"9606.ENSP00000430432","9606.ENSP00000370968"
"510",239,2682,"9606.ENSP00000430432","9606.ENSP00000406162"
"511",239,2631,"9606.ENSP00000430432","9606.ENSP00000283195"
"512",239,2552,"9606.ENSP00000430432","9606.ENSP00000371475"
"513",239,2549,"9606.ENSP00000430432","9606.ENSP00000375978"
"514",239,2530,"9606.ENSP00000430432","9606.ENSP00000405726"
"515",239,2527,"9606.ENSP00000430432","9606.ENSP00000418915"
"516",239,2502,"9606.ENSP00000430432","9606.ENSP00000480158"
"517",239,2471,"9606.ENSP00000430432","9606.ENSP00000337825"
"518",239,2470,"9606.ENSP00000430432","9606.ENSP00000346671"
"519",239,2456,"9606.ENSP00000430432","9606.ENSP00000373772"
"520",239,2417,"9606.ENSP00000430432","9606.ENSP00000217958"
"521",239,2385,"9606.ENSP00000430432","9606.ENSP00000435370"
"522",239,2327,"9606.ENSP00000430432","9606.ENSP00000381098"
"523",239,2291,"9606.ENSP00000430432","9606.ENSP00000166345"
"524",239,2283,"9606.ENSP00000430432","9606.ENSP00000233146"
"525",239,2281,"9606.ENSP00000430432","9606.ENSP00000238112"
"526",239,2279,"9606.ENSP00000430432","9606.ENSP00000254193"
"527",239,2270,"9606.ENSP00000430432","9606.ENSP00000262105"
"528",239,2266,"9606.ENSP00000430432","9606.ENSP00000264108"
"529",239,2265,"9606.ENSP00000430432","9606.ENSP00000264156"
"530",239,2264,"9606.ENSP00000430432","9606.ENSP00000265056"
"531",239,2263,"9606.ENSP00000430432","9606.ENSP00000265069"
"532",239,2244,"9606.ENSP00000430432","9606.ENSP00000307288"
"533",239,2230,"9606.ENSP00000430432","9606.ENSP00000344547"
"534",239,2229,"9606.ENSP00000430432","9606.ENSP00000345848"
"535",239,2220,"9606.ENSP00000430432","9606.ENSP00000359393"
"536",239,2218,"9606.ENSP00000430432","9606.ENSP00000362592"
"537",239,2216,"9606.ENSP00000430432","9606.ENSP00000362931"
"538",239,2215,"9606.ENSP00000430432","9606.ENSP00000362937"
"539",239,2214,"9606.ENSP00000430432","9606.ENSP00000364585"
"540",239,2204,"9606.ENSP00000430432","9606.ENSP00000381216"
"541",239,2194,"9606.ENSP00000430432","9606.ENSP00000401564"
"542",239,2184,"9606.ENSP00000430432","9606.ENSP00000428426"
"543",239,2172,"9606.ENSP00000430432","9606.ENSP00000216297"
"544",239,2123,"9606.ENSP00000430432","9606.ENSP00000349961"
"545",239,2074,"9606.ENSP00000430432","9606.ENSP00000354394"
"546",239,2013,"9606.ENSP00000430432","9606.ENSP00000205402"
"547",239,1993,"9606.ENSP00000430432","9606.ENSP00000253792"
"548",239,1988,"9606.ENSP00000430432","9606.ENSP00000256594"
"549",239,1982,"9606.ENSP00000430432","9606.ENSP00000264657"
"550",239,1972,"9606.ENSP00000430432","9606.ENSP00000290573"
"551",239,1939,"9606.ENSP00000430432","9606.ENSP00000355518"
"552",239,1937,"9606.ENSP00000430432","9606.ENSP00000355759"
"553",239,1927,"9606.ENSP00000430432","9606.ENSP00000360268"
"554",239,1913,"9606.ENSP00000430432","9606.ENSP00000366135"
"555",239,1838,"9606.ENSP00000430432","9606.ENSP00000362413"
"556",239,1731,"9606.ENSP00000430432","9606.ENSP00000426503"
"557",239,1666,"9606.ENSP00000430432","9606.ENSP00000233893"
"558",239,1640,"9606.ENSP00000430432","9606.ENSP00000314030"
"559",239,1639,"9606.ENSP00000430432","9606.ENSP00000317473"
"560",239,1616,"9606.ENSP00000430432","9606.ENSP00000369038"
"561",239,1556,"9606.ENSP00000430432","9606.ENSP00000295688"
"562",239,1553,"9606.ENSP00000430432","9606.ENSP00000301764"
"563",239,1534,"9606.ENSP00000430432","9606.ENSP00000341779"
"564",239,1522,"9606.ENSP00000430432","9606.ENSP00000354522"
"565",239,1521,"9606.ENSP00000430432","9606.ENSP00000356448"
"566",239,1506,"9606.ENSP00000430432","9606.ENSP00000386541"
"567",239,1458,"9606.ENSP00000430432","9606.ENSP00000233468"
"568",239,1443,"9606.ENSP00000430432","9606.ENSP00000253039"
"569",239,1410,"9606.ENSP00000430432","9606.ENSP00000280326"
"570",239,1388,"9606.ENSP00000430432","9606.ENSP00000313420"
"571",239,1367,"9606.ENSP00000430432","9606.ENSP00000331313"
"572",239,1359,"9606.ENSP00000430432","9606.ENSP00000340648"
"573",239,1345,"9606.ENSP00000430432","9606.ENSP00000351108"
"574",239,1332,"9606.ENSP00000430432","9606.ENSP00000357679"
"575",239,1306,"9606.ENSP00000430432","9606.ENSP00000364289"
"576",239,1301,"9606.ENSP00000430432","9606.ENSP00000368699"
"577",239,1290,"9606.ENSP00000430432","9606.ENSP00000377958"
"578",239,1262,"9606.ENSP00000430432","9606.ENSP00000401470"
"579",239,1240,"9606.ENSP00000430432","9606.ENSP00000428085"
"580",239,1231,"9606.ENSP00000430432","9606.ENSP00000436049"
"581",239,1206,"9606.ENSP00000430432","9606.ENSP00000473172"
"582",239,1171,"9606.ENSP00000430432","9606.ENSP00000379475"
"583",239,1146,"9606.ENSP00000430432","9606.ENSP00000217426"
"584",239,1051,"9606.ENSP00000430432","9606.ENSP00000246548"
"585",239,1050,"9606.ENSP00000430432","9606.ENSP00000249923"
"586",239,1043,"9606.ENSP00000430432","9606.ENSP00000255120"
"587",239,1038,"9606.ENSP00000430432","9606.ENSP00000261574"
"588",239,1036,"9606.ENSP00000430432","9606.ENSP00000262982"
"589",239,1032,"9606.ENSP00000430432","9606.ENSP00000268379"
"590",239,1027,"9606.ENSP00000430432","9606.ENSP00000290158"
"591",239,992,"9606.ENSP00000430432","9606.ENSP00000355890"
"592",239,960,"9606.ENSP00000430432","9606.ENSP00000380414"
"593",239,956,"9606.ENSP00000430432","9606.ENSP00000384863"
"594",239,873,"9606.ENSP00000430432","9606.ENSP00000275493"
"595",239,854,"9606.ENSP00000430432","9606.ENSP00000345347"
"596",239,850,"9606.ENSP00000430432","9606.ENSP00000352463"
"597",239,849,"9606.ENSP00000430432","9606.ENSP00000354040"
"598",239,815,"9606.ENSP00000430432","9606.ENSP00000398632"
"599",239,795,"9606.ENSP00000430432","9606.ENSP00000463154"
"600",239,786,"9606.ENSP00000430432","9606.ENSP00000215832"
"601",239,774,"9606.ENSP00000430432","9606.ENSP00000256078"
"602",239,758,"9606.ENSP00000430432","9606.ENSP00000283131"
"603",239,750,"9606.ENSP00000430432","9606.ENSP00000302486"
"604",239,736,"9606.ENSP00000430432","9606.ENSP00000323421"
"605",239,729,"9606.ENSP00000430432","9606.ENSP00000343535"
"606",239,708,"9606.ENSP00000430432","9606.ENSP00000358548"
"607",239,699,"9606.ENSP00000430432","9606.ENSP00000362680"
"608",239,691,"9606.ENSP00000430432","9606.ENSP00000373340"
"609",239,667,"9606.ENSP00000430432","9606.ENSP00000407586"
"610",239,665,"9606.ENSP00000430432","9606.ENSP00000410769"
"611",239,661,"9606.ENSP00000430432","9606.ENSP00000416534"
"612",239,592,"9606.ENSP00000430432","9606.ENSP00000300289"
"613",239,522,"9606.ENSP00000430432","9606.ENSP00000286398"
"614",239,519,"9606.ENSP00000430432","9606.ENSP00000294742"
"615",239,494,"9606.ENSP00000430432","9606.ENSP00000358417"
"616",239,443,"9606.ENSP00000430432","9606.ENSP00000342778"
"617",239,426,"9606.ENSP00000430432","9606.ENSP00000382428"
"618",239,413,"9606.ENSP00000430432","9606.ENSP00000482835"
"619",239,389,"9606.ENSP00000430432","9606.ENSP00000307940"
"620",239,349,"9606.ENSP00000430432","9606.ENSP00000480150"
"621",239,340,"9606.ENSP00000430432","9606.ENSP00000380557"
"622",239,336,"9606.ENSP00000430432","9606.ENSP00000348886"
"623",239,315,"9606.ENSP00000430432","9606.ENSP00000346120"
"624",239,241,"9606.ENSP00000430432","9606.ENSP00000470142"
"625",214,2173,"9606.ENSP00000311219","9606.ENSP00000160827"
"626",214,2172,"9606.ENSP00000311219","9606.ENSP00000216297"
"627",214,2171,"9606.ENSP00000311219","9606.ENSP00000216911"
"628",214,2170,"9606.ENSP00000311219","9606.ENSP00000229758"
"629",214,2169,"9606.ENSP00000311219","9606.ENSP00000231498"
"630",214,2168,"9606.ENSP00000311219","9606.ENSP00000243326"
"631",214,2167,"9606.ENSP00000311219","9606.ENSP00000249776"
"632",214,2166,"9606.ENSP00000311219","9606.ENSP00000251496"
"633",214,2165,"9606.ENSP00000311219","9606.ENSP00000257934"
"634",214,2164,"9606.ENSP00000311219","9606.ENSP00000260731"
"635",214,2163,"9606.ENSP00000311219","9606.ENSP00000260947"
"636",214,2162,"9606.ENSP00000311219","9606.ENSP00000261427"
"637",214,2161,"9606.ENSP00000311219","9606.ENSP00000261597"
"638",214,2160,"9606.ENSP00000311219","9606.ENSP00000261667"
"639",214,2159,"9606.ENSP00000311219","9606.ENSP00000263181"
"640",214,2158,"9606.ENSP00000311219","9606.ENSP00000263642"
"641",214,2157,"9606.ENSP00000311219","9606.ENSP00000264596"
"642",214,2156,"9606.ENSP00000311219","9606.ENSP00000265148"
"643",214,2155,"9606.ENSP00000311219","9606.ENSP00000271452"
"644",214,2154,"9606.ENSP00000311219","9606.ENSP00000275517"
"645",214,2153,"9606.ENSP00000311219","9606.ENSP00000278412"
"646",214,2152,"9606.ENSP00000311219","9606.ENSP00000282074"
"647",214,2151,"9606.ENSP00000311219","9606.ENSP00000285116"
"648",214,2150,"9606.ENSP00000311219","9606.ENSP00000287394"
"649",214,2149,"9606.ENSP00000311219","9606.ENSP00000287598"
"650",214,2148,"9606.ENSP00000311219","9606.ENSP00000288207"
"651",214,2147,"9606.ENSP00000311219","9606.ENSP00000296509"
"652",214,2146,"9606.ENSP00000311219","9606.ENSP00000298048"
"653",214,2145,"9606.ENSP00000311219","9606.ENSP00000298288"
"654",214,2144,"9606.ENSP00000311219","9606.ENSP00000300035"
"655",214,2143,"9606.ENSP00000311219","9606.ENSP00000300093"
"656",214,2142,"9606.ENSP00000311219","9606.ENSP00000300403"
"657",214,2141,"9606.ENSP00000311219","9606.ENSP00000301633"
"658",214,2140,"9606.ENSP00000311219","9606.ENSP00000305204"
"659",214,2139,"9606.ENSP00000311219","9606.ENSP00000306473"
"660",214,2138,"9606.ENSP00000311219","9606.ENSP00000306999"
"661",214,2137,"9606.ENSP00000311219","9606.ENSP00000309790"
"662",214,2136,"9606.ENSP00000311219","9606.ENSP00000310842"
"663",214,2135,"9606.ENSP00000311219","9606.ENSP00000311429"
"664",214,2134,"9606.ENSP00000311219","9606.ENSP00000312678"
"665",214,2133,"9606.ENSP00000311219","9606.ENSP00000312995"
"666",214,2132,"9606.ENSP00000311219","9606.ENSP00000313950"
"667",214,2131,"9606.ENSP00000311219","9606.ENSP00000323300"
"668",214,2130,"9606.ENSP00000311219","9606.ENSP00000324020"
"669",214,2129,"9606.ENSP00000311219","9606.ENSP00000333181"
"670",214,2128,"9606.ENSP00000311219","9606.ENSP00000334675"
"671",214,2127,"9606.ENSP00000311219","9606.ENSP00000335463"
"672",214,2126,"9606.ENSP00000311219","9606.ENSP00000343701"
"673",214,2125,"9606.ENSP00000311219","9606.ENSP00000348527"
"674",214,2124,"9606.ENSP00000311219","9606.ENSP00000348838"
"675",214,2123,"9606.ENSP00000311219","9606.ENSP00000349961"
"676",214,2122,"9606.ENSP00000311219","9606.ENSP00000350708"
"677",214,2121,"9606.ENSP00000311219","9606.ENSP00000353770"
"678",214,2120,"9606.ENSP00000311219","9606.ENSP00000355022"
"679",214,2119,"9606.ENSP00000311219","9606.ENSP00000355090"
"680",214,2118,"9606.ENSP00000311219","9606.ENSP00000355958"
"681",214,2117,"9606.ENSP00000311219","9606.ENSP00000355966"
"682",214,2116,"9606.ENSP00000311219","9606.ENSP00000356243"
"683",214,2115,"9606.ENSP00000311219","9606.ENSP00000356379"
"684",214,2114,"9606.ENSP00000311219","9606.ENSP00000357643"
"685",214,2113,"9606.ENSP00000311219","9606.ENSP00000358813"
"686",214,2112,"9606.ENSP00000311219","9606.ENSP00000360793"
"687",214,2111,"9606.ENSP00000311219","9606.ENSP00000362146"
"688",214,2110,"9606.ENSP00000311219","9606.ENSP00000363524"
"689",214,2109,"9606.ENSP00000311219","9606.ENSP00000364976"
"690",214,2108,"9606.ENSP00000311219","9606.ENSP00000368215"
"691",214,2107,"9606.ENSP00000311219","9606.ENSP00000369213"
"692",214,2106,"9606.ENSP00000311219","9606.ENSP00000374240"
"693",214,2105,"9606.ENSP00000311219","9606.ENSP00000377492"
"694",214,2104,"9606.ENSP00000311219","9606.ENSP00000377601"
"695",214,2103,"9606.ENSP00000311219","9606.ENSP00000377793"
"696",214,2102,"9606.ENSP00000311219","9606.ENSP00000379911"
"697",214,2101,"9606.ENSP00000311219","9606.ENSP00000387007"
"698",214,2100,"9606.ENSP00000311219","9606.ENSP00000387875"
"699",214,2099,"9606.ENSP00000311219","9606.ENSP00000397453"
"700",214,2098,"9606.ENSP00000311219","9606.ENSP00000412292"
"701",214,2097,"9606.ENSP00000311219","9606.ENSP00000423563"
"702",214,2096,"9606.ENSP00000311219","9606.ENSP00000428489"
"703",214,2095,"9606.ENSP00000311219","9606.ENSP00000438483"
"704",214,2094,"9606.ENSP00000311219","9606.ENSP00000442068"
"705",214,2093,"9606.ENSP00000311219","9606.ENSP00000453403"
"706",214,2092,"9606.ENSP00000311219","9606.ENSP00000479134"
"707",214,2091,"9606.ENSP00000311219","9606.ENSP00000479284"
"708",214,2090,"9606.ENSP00000311219","9606.ENSP00000479617"
"709",214,2089,"9606.ENSP00000311219","9606.ENSP00000037243"
"710",214,2088,"9606.ENSP00000311219","9606.ENSP00000219596"
"711",214,2087,"9606.ENSP00000311219","9606.ENSP00000255448"
"712",214,2086,"9606.ENSP00000311219","9606.ENSP00000258149"
"713",214,2086,"9606.ENSP00000311219","9606.ENSP00000258149"
"714",214,2085,"9606.ENSP00000311219","9606.ENSP00000261366"
"715",214,2085,"9606.ENSP00000311219","9606.ENSP00000261366"
"716",214,2084,"9606.ENSP00000311219","9606.ENSP00000266458"
"717",214,2083,"9606.ENSP00000311219","9606.ENSP00000270349"
"718",214,2082,"9606.ENSP00000311219","9606.ENSP00000274026"
"719",214,2082,"9606.ENSP00000311219","9606.ENSP00000274026"
"720",214,2081,"9606.ENSP00000311219","9606.ENSP00000296511"
"721",214,2080,"9606.ENSP00000311219","9606.ENSP00000300589"
"722",214,2079,"9606.ENSP00000311219","9606.ENSP00000309572"
"723",214,2079,"9606.ENSP00000311219","9606.ENSP00000309572"
"724",214,2078,"9606.ENSP00000311219","9606.ENSP00000321656"
"725",214,2078,"9606.ENSP00000311219","9606.ENSP00000321656"
"726",214,2077,"9606.ENSP00000311219","9606.ENSP00000338173"
"727",214,2077,"9606.ENSP00000311219","9606.ENSP00000338173"
"728",214,2076,"9606.ENSP00000311219","9606.ENSP00000343925"
"729",214,2075,"9606.ENSP00000311219","9606.ENSP00000351905"
"730",214,2074,"9606.ENSP00000311219","9606.ENSP00000354394"
"731",214,2073,"9606.ENSP00000311219","9606.ENSP00000361540"
"732",214,2073,"9606.ENSP00000311219","9606.ENSP00000361540"
"733",214,2072,"9606.ENSP00000311219","9606.ENSP00000362287"
"734",214,2071,"9606.ENSP00000311219","9606.ENSP00000362300"
"735",214,2070,"9606.ENSP00000311219","9606.ENSP00000362306"
"736",214,2069,"9606.ENSP00000311219","9606.ENSP00000363970"
"737",214,2068,"9606.ENSP00000311219","9606.ENSP00000370003"
"738",214,2067,"9606.ENSP00000311219","9606.ENSP00000370078"
"739",214,2066,"9606.ENSP00000311219","9606.ENSP00000376765"
"740",214,2066,"9606.ENSP00000311219","9606.ENSP00000376765"
"741",214,2065,"9606.ENSP00000311219","9606.ENSP00000384886"
